__label__ham	Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks
__label__ham	I've reached sch already...
__label__spam	HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call
__label__ham	LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP
__label__ham	Hey, iouri gave me your number, I'm wylie, ryan's friend
__label__ham	My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:)
__label__ham	Are u coming to the funeral home
__label__spam	Please CALL 08712402578 immediately as there is an urgent message waiting for you
__label__spam	You are a winner you have been specially selected to receive å£1000 cash or a å£2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
__label__ham	K sure am in my relatives home. Sms me de. Pls:-)
__label__ham	Ill call you evening ill some ideas.
__label__ham	Yeah no probs - last night is obviously catching up with you... Speak soon 
__label__ham	Anything...
__label__ham	sure, but make sure he knows we ain't smokin yet
__label__ham	Any way where are you and what doing.
__label__spam	You have won a guaranteed å£200 award or even å£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
__label__ham	WHITE FUDGE OREOS ARE IN STORES
__label__ham	Sending you greetings of joy and happiness. Do have a gr8 evening
__label__spam	XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL
__label__ham	Will do. Have a good day
__label__ham	THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C
__label__ham	Both :) i shoot big loads so get ready!
__label__ham	Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...
__label__ham	Booked ticket for pongal?
__label__ham	Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill
__label__ham	Nvm it's ok...
__label__ham	I will reach ur home in  &lt;#&gt;  minutes
__label__ham	I forgot 2 ask Ì_ all smth.. There's a card on da present lei... How? ÌÏ all want 2 write smth or sign on it?
__label__ham	So dont use hook up any how
__label__spam	todays vodafone numbers ending with 0089(my last four digits) are selected to received a å£350 award. If your number matches please call 09063442151 to claim your å£350 award
__label__ham	Why you Dint come with us.
__label__ham	Ok lor thanx... ÌÏ in school?
__label__ham	K, can that happen tonight?
__label__ham	Then u going ikea str aft dat?
__label__ham	Gud mrng dear have a nice day
__label__ham	HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX
__label__ham	Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?
__label__ham	Really? I crashed out cuddled on my sofa.
__label__ham	Do u noe wat time e place dat sells 4d closes?
__label__ham	ÌÏ only send me the contents page...
__label__ham	Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
__label__ham	Mmmm.... I cant wait to lick it!
__label__ham	In the end she might still vomit but its okay. Not everything will come out.
__label__spam	8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
__label__spam	How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)
__label__ham	say thanks2. 
__label__ham	Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?
__label__ham	Er yep sure. Props?
__label__ham	Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.
__label__ham	The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free
__label__spam	YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+
__label__ham	Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.
__label__ham	Yup bathe liao...
__label__ham	PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx
__label__ham	Yeah probably, I still gotta check out with leo
__label__ham	I love u 2 my little pocy bell I am sorry but I love u
__label__ham	my ex-wife was not able to have kids. Do you want kids one day?
__label__ham	How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem
__label__spam	Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
__label__ham	Cool, text me when you're ready
__label__ham	I'm awake oh. What's up.
__label__ham	Wishing you a wonderful week.
__label__ham	Leave it wif me lar... ÌÏ wan to carry meh so heavy... Is da num 98321561 familiar to Ì_?
__label__spam	25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
__label__spam	Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
__label__ham	Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash
__label__ham	Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour
__label__ham	I finished my lunch already. U wake up already?
__label__ham	Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...
__label__ham	Huh means computational science... Y they like dat one push here n there...
__label__ham	Yar lor... How u noe? U used dat route too?
__label__ham	Dear good morning now only i am up
__label__ham	True dear..i sat to pray evening and felt so.so i sms'd you in some time...
__label__ham	I'll probably be by tomorrow (or even later tonight if something's going on)
__label__ham	That's the trouble with classes that go well - you're due a dodgey one Û_ Expecting mine tomo! See you for recovery, same time, same place 
__label__ham	ÌÏ bot notes oredi... Cos i juz rem i got...
__label__ham	Dunno lei he neva say...
__label__ham	K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)
__label__ham	After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...
__label__ham	How do you guys go to see movies on your side.
__label__ham	Correct. So how was work today
__label__spam	Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive å£5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....
__label__ham	ALRITE
__label__ham	I'm back, lemme know when you're ready
__label__ham	Finish liao... U?
__label__ham	When/where do I pick you up
__label__ham	I will come to ur home now
__label__ham	Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE
__label__ham	Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.
__label__ham	Where is that one day training:-)
__label__ham	Aight, can you text me the address?
__label__ham	Well I might not come then...
__label__ham	It's fine, imma get a drink or somethin. Want me to come find you?
__label__ham	Dear reached railway. What happen to you
__label__ham	Pls send me your address sir.
__label__ham	Company is very good.environment is terrific and food is really nice:)
__label__spam	Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs)
__label__ham	Aight I'll grab something to eat too, text me when you're back at mu
__label__ham	Tired. I haven't slept well the past few nights.
__label__ham	"Awesome question with a cute answer: Someone asked a boy \how is ur life?\"" . . He smiled &amp; answered: . . \""She is fine!\"" Gudnite"""
__label__ham	I think if he rule tamilnadu..then its very tough for our people.
__label__ham	I wont touch you with out your permission.
__label__spam	I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )
__label__ham	Where is it. Is there any opening for mca.
__label__ham	S but not able to sleep.
__label__ham	K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas
__label__ham	Not tonight mate. Catching up on some sleep. This is my new number by the way. 
__label__ham	Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...
__label__ham	Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)
__label__spam	REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode
__label__ham	That's cool, I'll come by like  &lt;#&gt; ish
__label__ham	Cab is available.they pick up and drop at door steps.
__label__ham	I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;
__label__ham	Wot about on wed nite I am 3 then but only til 9!
__label__spam	Win the newest ÛÏHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!
__label__spam	Filthy stories and GIRLS waiting for your
__label__ham	I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop
__label__spam	Ur balance is now å£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
__label__ham	I have gone into get info bt dont know what to do
__label__ham	No..he joined today itself.
__label__ham	Wa... U so efficient... Gee... Thanx...
__label__ham	Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL
__label__ham	I AM AT THE GAS STATION. GO THERE.
__label__ham	Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.
__label__ham	\SHIT BABE.. THASA BIT MESSED UP.YEH
__label__spam	Dear Subscriber ur draw 4 å£100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
__label__ham	You can never do NOTHING
__label__ham	Does she usually take fifteen fucking minutes to respond to a yes or no question
__label__ham	Yo, any way we could pick something up tonight?
__label__ham	Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
__label__ham	Good evening! How are you?
__label__ham	If i let you do this, i want you in the house by 8am.
__label__ham	Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.
__label__ham	Yes:)sura in sun tv.:)lol.
__label__ham	Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*
__label__ham	Oh k:)after that placement there ah?
__label__ham	Nice talking to you! please dont forget my pix :) i want to see all of you...
__label__spam	Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
__label__ham	Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*
__label__ham	Now get step 2 outta the way. Congrats again.
__label__spam	UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 å£1.50perWKsub
__label__ham	Do you hide anythiing or keeping distance from me
__label__ham	See you there! 
__label__ham	Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...
__label__spam	Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p
__label__ham	Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.
__label__ham	I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.
__label__ham	Okay. No no, just shining on. That was meant to be signing, but that sounds better.
__label__ham	This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...
__label__ham	Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th
__label__ham	Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
__label__ham	This is all just creepy and crazy to me.
__label__ham	As in missionary hook up, doggy hook up, standing...|
__label__ham	I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy
__label__ham	So u wan 2 come for our dinner tonight a not?
__label__ham	Is there any training tomorrow?
__label__ham	Hi' Test on  &lt;#&gt; rd ....
__label__ham	Hmmm.still we dont have opener?
__label__spam	December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
__label__ham	Its normally hot mail. Com you see!
__label__ham	Its ok, if anybody asks abt me, u tel them..:-P
__label__ham	It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
__label__ham	Let me know when you've got the money so carlos can make the call
__label__ham	Genius what's up. How your brother. Pls send his number to my skype.
__label__ham	I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
__label__ham	But you dint in touch with me.
__label__ham	Call him and say you not coming today ok and tell them not to fool me like this ok
__label__ham	Watching telugu movie..wat abt u?
__label__ham	Aight, call me once you're close
__label__ham	Rightio. 11.48 it is then. Well arent we all up bright and early this morning.
__label__spam	Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
__label__ham	Draw va?i dont think so:)
__label__ham	Haha good to hear, I'm officially paid and on the market for an 8th
__label__ham	Dear how you. Are you ok?
__label__ham	whatever, im pretty pissed off.
__label__ham	1's reach home call me.
__label__ham	"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"""
__label__ham	What does the dance river do?
__label__ham	Not able to do anything.
__label__ham	Got it. Seventeen pounds for seven hundred ml ÛÒ hope ok.
__label__ham	I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.
__label__ham	Ok. I.ll do you right later.
__label__spam	Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa
__label__ham	K.:)you are the only girl waiting in reception ah?
__label__ham	Nothing spl..wat abt u and whr ru?
__label__ham	Ard 6 like dat lor.
__label__ham	Good! No, donÛ÷t need any receiptsÛÓwell done! (Û_) Yes, please tell . WhatÛ÷s her number, i could ring her
__label__ham	You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management
__label__ham	Those were my exact intentions
__label__ham	Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
__label__ham	Boooo you always work. Just quit.
__label__ham	We not watching movie already. Xy wants 2 shop so i'm shopping w her now.
__label__ham	Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?
__label__ham	Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?
__label__spam	You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm
__label__spam	our mobile number has won å£5000, to claim calls us back or ring the claims hot line on 09050005321.
__label__ham	Aight well keep me informed
__label__ham	Oh Howda gud gud.. Mathe en samachara chikku:-)
__label__ham	Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.
__label__ham	Babe, I need your advice
__label__ham	Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more
__label__ham	I'm coming home 4 dinner.
__label__ham	Lol ok. I'll snatch her purse too.
__label__ham	Oh all have to come ah?
__label__ham	Goin to workout lor... Muz lose e fats... 
__label__ham	For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.
__label__ham	Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea
__label__spam	Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
__label__ham	Got it..mail panren paru..
__label__ham	Much better now thanks lol
__label__ham	Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(
__label__spam	Think ur smart ? Win å£200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week
__label__ham	Nvm take ur time.
__label__ham	Painful words- \I thought being Happy was the most toughest thing on Earth... But
__label__ham	I think i am disturbing her da
__label__ham	Yes fine 
__label__ham	Sday only joined.so training we started today:)
__label__ham	No that just means you have a fat head
__label__ham	I.ll post her out l8r. In class
__label__ham	Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!
__label__ham	I told that am coming on wednesday.
__label__ham	Oh. U must have taken your REAL Valentine out shopping first.
__label__ham	I went to ur hon lab but no one is there.
__label__ham	Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... 
__label__ham	Still work going on:)it is very small house.
__label__ham	Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going
__label__ham	Oh yes, why is it like torture watching england?
__label__ham	Cps is causing the outages to conserve energy.
__label__ham	I come n pick Ì_ up... Come out immediately aft ur lesson...
__label__ham	At 4. Let's go to bill millers
__label__ham	Well welp is sort of a semiobscure internet thing
__label__ham	Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........
__label__spam	ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
__label__ham	10 min later k...
__label__ham	Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.
__label__ham	'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).
__label__ham	His frens go then he in lor. Not alone wif my mum n sis lor.
__label__ham	I'm good. Have you registered to vote?
__label__ham	Tell them the drug dealer's getting impatient
__label__ham	Jay's getting really impatient and belligerent
__label__ham	Yes, princess. Toledo.
__label__ham	Can do lor...
__label__ham	When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.
__label__spam	You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm
__label__ham	Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?
__label__ham	My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care
__label__ham	Me sef dey laugh you. Meanwhile how's my darling anjie!
__label__ham	No problem. How are you doing?
__label__ham	Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.
__label__ham	1's finish meeting call me.
__label__spam	U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT
__label__spam	A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
__label__ham	Hey tmr maybe can meet you at yck
__label__ham	(You didn't hear it from me)
__label__ham	Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that
__label__ham	Wish i were with you now!
__label__spam	For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.
__label__ham	Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...
__label__spam	ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O å£250 3 WANT å£800
__label__ham	I am in your office na.
__label__ham	I'm in a movie... Collect car oredi...
__label__ham	Come to medical college at 7pm ......forward it da
__label__spam	Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
__label__ham	Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know
__label__ham	Perhaps * is much easy give your account identification, so i will tomorrow at UNI
__label__ham	The new deus ex game comin early next yr
__label__ham	Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
__label__ham	And now electricity just went out fml.
__label__ham	Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
__label__ham	 &lt;#&gt;  mins but i had to stop somewhere first.
__label__ham	Not getting anywhere with this damn job hunting over here!
__label__ham	Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
__label__ham	Ok ill send you with in  &lt;DECIMAL&gt;  ok.
__label__ham	We're all getting worried over here, derek and taylor have already assumed the worst
__label__ham	So wat's da decision?
__label__ham	Hello- thanx for taking that call. I got a job! Starts on monday!
__label__spam	Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply
__label__ham	Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?
__label__spam	FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
__label__ham	Lol no. Just trying to make your day a little more interesting
__label__ham	Happy new years melody!
__label__ham	Hope you are having a great day.
__label__ham	Hi..i got the money da:)
__label__ham	Sir, I need AXIS BANK account no and bank address.
__label__ham	Which channel:-):-):):-).
__label__ham	I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin
__label__ham	Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/
__label__ham	Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. 
__label__ham	There is a first time for everything :)
__label__ham	Sindu got job in birla soft ..
__label__ham	I'll reach in ard 20 mins ok...
__label__ham	Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu
__label__ham	Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;
__label__ham	How are you doing. How's the queen. Are you going for the royal wedding
__label__ham	&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj
__label__ham	K da:)how many page you want?
__label__spam	January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)
__label__ham	Good stuff, will do.
__label__spam	ringtoneking 84484
__label__ham	I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
__label__ham	Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though
__label__ham	at bruce b downs &amp; fletcher now
__label__ham	Uh, heads up we don't have THAT much left
__label__ham	I will come with karnan car. Please wait till 6pm will directly goto doctor.
__label__ham	Did you stitch his trouser
__label__ham	I think your mentor is , but not 100 percent sure.
__label__ham	Yo come over carlos will be here soon
__label__ham	see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.
__label__ham	If you're not in my car in an hour and a half I'm going apeshit
__label__ham	Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
__label__ham	I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now
__label__ham	Just arrived, see you in a couple days &lt;3
__label__ham	Noooooooo please. Last thing I need is stress. For once in your life be fair.
__label__ham	Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?
